Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type
55.78,Female,88.71,1.71,180.36,157.34,60.0,1.68,1964.09,Strength
54.85,Female,74.8,1.67,187.94,166.68,51.06,1.36,1347.62,Strength
32.01,Male,126.25,1.83,198.4,145.72,62.15,1.1,1447.16,HIIT
49.05,Female,68.59,1.62,190.75,121.61,61.87,1.16,832.42,Yoga
49.4,Male,79.2,1.73,182.21,150.68,64.01,1.38,911.63,Yoga
27.77,Female,86.16,1.78,164.08,133.31,68.28,1.3,935.22,Yoga
41.1,Female,121.81,1.67,187.45,145.73,53.98,0.82,992.2,HIIT
25.96,Male,86.01,1.68,188.61,157.09,71.91,1.98,2318.38,Strength
38.0,Female,59.31,1.72,196.01,148.1,67.94,1.07,1412.4,HIIT
54.89,Female,62.88,1.7,186.79,120.79,67.08,1.33,1316.7,Strength
26.32,Female,54.81,1.65,172.04,120.12,58.02,1.07,1155.6,Strength
49.52,Male,62.26,1.66,172.92,151.98,73.16,1.36,1796.7,HIIT
44.13,Male,72.55,1.66,176.01,152.0,55.19,1.39,917.4,Yoga
37.26,Male,73.59,1.69,173.66,131.08,66.03,0.53,349.48,Yoga
23.09,Male,81.12,1.85,193.69,149.73,74.19,1.61,1254.83,Yoga
43.02,Female,61.05,1.88,175.02,162.82,67.91,1.03,1247.43,HIIT
18.74,Male,65.55,1.58,170.14,120.72,57.0,1.46,1049.45,Yoga
24.06,Male,58.82,1.76,188.42,130.14,73.26,0.62,614.92,Strength
51.26,Female,49.2,1.77,198.99,155.5,74.1,1.47,1777.08,HIIT
26.29,Male,87.66,1.87,173.08,131.95,58.1,1.7,1769.36,Cardio
48.65,Female,82.31,1.86,162.0,159.77,64.22,1.88,2201.29,Strength
45.4,Male,88.43,1.78,197.73,166.89,66.95,1.53,2189.58,HIIT
50.93,Male,64.79,1.6,169.36,125.07,55.01,1.5,1621.35,Strength
22.29,Female,51.18,1.58,197.46,138.91,65.93,1.27,1369.31,Strength
19.82,Female,47.24,1.68,187.06,145.09,71.91,0.92,908.32,Strength
21.93,Female,61.58,1.52,169.11,166.09,60.95,1.83,2144.39,Strength
43.25,Male,108.97,1.73,173.93,149.96,65.93,1.34,1180.27,Cardio
57.02,Male,81.71,1.69,187.99,154.77,63.21,1.16,1113.6,Cardio
56.21,Male,48.24,1.87,165.11,156.01,51.18,0.67,661.49,Strength
53.9,Male,70.61,1.52,179.91,138.79,65.13,0.75,495.45,Yoga
31.07,Female,77.56,1.7,189.8,137.26,51.99,1.25,901.5,Yoga
33.58,Male,114.72,1.81,181.41,166.97,66.86,1.35,1338.93,Strength
48.75,Female,105.34,1.64,197.85,155.0,58.9,1.2,1152.96,Cardio
18.08,Female,67.01,1.6,182.2,163.22,71.06,0.59,584.63,Strength
38.21,Male,70.74,1.52,164.02,143.61,65.94,1.19,1570.8,HIIT
47.64,Male,73.87,1.59,196.41,148.96,64.18,1.19,1286.27,Strength
41.08,Male,43.99,1.77,182.17,164.62,58.25,1.19,1047.2,Cardio
35.71,Male,84.67,1.94,167.65,122.7,50.14,1.79,1395.13,Yoga
51.72,Female,69.09,1.63,178.69,147.96,66.99,1.16,764.9,Yoga
35.74,Male,57.78,1.64,163.75,157.47,70.12,1.13,814.28,Yoga
55.85,Female,55.86,1.92,180.64,136.42,61.91,0.69,608.3,Cardio
33.1,Female,64.6,1.63,186.03,120.0,73.9,1.59,2273.7,HIIT
46.25,Male,58.82,1.7,179.85,155.09,52.9,1.52,2170.26,HIIT
20.9,Female,110.33,1.69,192.58,133.36,58.85,1.06,698.96,Yoga
37.75,Female,58.1,1.56,185.28,131.91,54.02,1.63,1696.5,Cardio
22.18,Female,116.9,1.68,172.21,134.09,57.24,1.24,1338.08,Strength
43.91,Female,125.14,1.85,174.78,125.78,69.03,1.35,971.19,Yoga
18.0,Male,66.03,1.55,184.06,161.21,59.13,1.42,1362.06,Cardio
28.11,Female,70.96,1.67,192.42,140.42,62.95,1.46,1401.6,Cardio
25.75,Male,59.17,1.51,180.88,129.58,71.1,1.7,1985.94,Strength
36.06,Female,83.8,1.94,168.1,122.84,49.91,1.8,1405.08,Yoga
34.91,Male,102.56,1.94,182.96,158.02,63.94,0.84,741.22,Cardio
31.34,Female,60.62,1.77,187.24,126.79,56.13,1.72,2457.71,HIIT
19.53,Female,47.42,1.68,186.83,145.21,71.83,0.91,600.05,Yoga
54.25,Female,70.21,1.57,198.13,163.03,65.09,1.14,1130.65,Strength
38.89,Female,81.96,1.75,165.1,165.81,54.95,1.32,1742.4,HIIT
28.3,Female,62.47,1.62,195.94,146.95,55.01,0.69,683.1,Strength
42.34,Male,58.27,1.67,192.37,148.98,54.87,1.13,746.48,Yoga
42.32,Female,88.0,1.93,187.86,158.53,64.92,1.69,1977.3,Strength
36.3,Female,56.41,1.95,183.15,127.9,64.11,1.08,778.9,Yoga
28.22,Female,67.2,1.66,171.0,157.21,73.9,0.61,737.43,HIIT
33.06,Male,79.14,1.66,161.32,156.34,69.0,1.29,1238.4,Cardio
43.15,Female,93.14,1.79,186.77,155.73,61.89,1.3,1570.14,HIIT
51.01,Male,48.81,1.77,198.94,154.38,74.07,1.48,975.91,Yoga
47.23,Male,58.73,1.79,194.23,131.12,71.1,1.42,1362.06,Cardio
53.77,Female,47.93,1.6,171.1,154.98,55.12,1.2,1576.08,HIIT
50.13,Female,101.89,1.67,192.07,127.05,56.71,0.53,639.55,HIIT
34.03,Female,56.03,1.77,192.28,138.29,58.9,1.81,2116.07,Strength
35.18,Female,78.62,1.64,196.16,163.86,69.89,1.28,1228.8,Cardio
44.91,Male,85.33,1.86,185.96,136.07,66.26,1.63,1271.4,Yoga
19.36,Male,46.56,1.63,184.04,127.76,62.92,1.35,1780.52,HIIT
36.01,Male,57.68,1.64,163.47,156.95,69.78,1.13,1492.84,HIIT
28.6,Male,121.4,1.78,196.86,167.77,64.81,0.77,762.99,Strength
33.13,Female,103.23,1.75,186.05,139.75,52.89,1.4,1506.96,Strength
32.05,Female,77.35,1.92,174.06,137.08,50.03,1.38,1487.92,Strength
36.88,Male,76.44,1.82,191.98,120.82,50.05,1.51,1449.6,Cardio
32.94,Male,45.51,1.89,193.14,144.35,49.95,1.45,1912.41,HIIT
38.67,Male,127.84,1.82,180.07,161.29,69.87,1.26,906.44,Yoga
58.04,Female,52.4,1.79,173.09,168.76,51.82,1.12,739.2,Yoga
47.55,Female,52.18,1.66,174.09,130.26,71.03,0.74,489.29,Yoga
42.85,Male,42.79,1.65,161.77,148.22,59.0,1.33,1437.6,Strength
33.24,Female,58.53,1.67,175.35,123.53,54.85,0.9,791.28,Cardio
21.01,Male,80.38,1.9,194.22,137.21,54.92,1.81,2588.3,HIIT
31.47,Female,65.64,1.67,183.63,136.66,70.83,1.02,979.2,Cardio
39.21,Male,55.22,1.6,183.92,150.94,68.92,0.9,892.62,Strength
53.68,Female,72.51,1.86,159.6,146.75,70.1,1.14,1230.17,Strength
52.23,Female,74.35,1.63,174.42,150.28,49.98,1.27,1677.8,HIIT
56.19,Female,88.3,1.85,160.7,144.08,59.16,1.57,1834.07,Strength
45.12,Male,57.16,1.55,193.69,120.61,57.96,1.66,1937.72,Strength
53.08,Female,55.74,1.55,171.02,140.86,54.24,1.13,1491.6,HIIT
55.92,Male,55.73,1.91,181.39,136.03,61.72,0.67,810.7,HIIT
38.15,Female,81.35,1.71,186.72,147.76,57.95,1.52,1582.02,Cardio
48.63,Female,70.58,1.67,185.84,166.32,50.04,0.94,931.45,Strength
31.29,Male,61.76,1.76,189.04,149.77,66.91,1.8,1872.0,Cardio
39.33,Male,50.57,1.61,167.32,127.77,50.05,1.17,1158.3,Strength
42.83,Female,102.17,1.72,189.82,146.72,58.08,0.81,801.17,Strength
54.9,Female,63.44,1.7,186.79,120.95,66.86,1.31,863.03,Yoga
18.0,Female,92.18,1.74,195.42,168.49,49.98,1.41,1240.8,Cardio
18.29,Female,61.62,1.85,160.83,120.73,52.88,0.89,1077.88,HIIT
42.64,Female,72.61,1.59,191.27,157.65,66.84,1.29,1277.1,Strength
33.83,Female,92.54,1.76,175.38,142.99,72.99,0.74,487.51,Yoga
45.94,Female,58.84,1.68,165.24,147.29,62.04,1.16,1526.1,HIIT
34.01,Female,52.23,1.78,171.21,129.94,53.04,1.39,1499.95,Strength
26.97,Female,75.05,1.76,167.36,131.92,65.91,0.68,821.3,HIIT
18.94,Female,63.34,1.53,166.1,166.99,58.12,1.33,957.6,Yoga
56.86,Male,81.82,1.87,162.0,145.23,69.96,1.8,2102.76,Strength
26.71,Male,69.42,1.76,171.19,121.39,66.03,0.94,619.27,Yoga
55.8,Male,45.24,1.73,165.09,129.04,73.17,0.83,729.74,Cardio
35.06,Male,44.53,1.62,195.98,157.26,64.89,0.56,492.35,Cardio
37.68,Male,88.92,1.79,182.31,137.89,68.14,1.75,2045.92,Strength
59.02,Male,71.15,1.68,191.79,120.93,65.9,1.18,1275.46,Strength
49.62,Male,89.67,1.68,182.3,139.07,73.82,1.79,2094.3,Strength
44.54,Female,50.52,1.79,181.87,129.95,59.05,0.74,732.6,Strength
44.8,Female,71.31,1.68,172.17,144.27,63.0,1.36,898.42,Yoga
25.25,Female,124.27,1.99,179.96,120.55,71.91,1.13,744.44,Yoga
24.91,Male,59.73,1.51,185.1,161.1,53.85,1.62,1895.4,Strength
22.09,Male,48.1,1.76,165.07,166.89,66.07,1.37,1808.4,HIIT
50.05,Female,55.68,1.55,174.74,121.8,64.9,1.85,2641.43,HIIT
25.78,Female,72.72,1.67,163.05,120.66,50.04,1.37,1357.53,Strength
57.05,Male,81.06,1.86,162.03,145.21,69.84,1.8,2102.76,Strength
43.15,Male,73.51,1.88,176.07,142.51,62.7,1.18,779.51,Yoga
59.16,Male,96.73,1.71,183.2,149.93,61.81,0.58,701.8,HIIT
34.89,Male,59.06,1.67,196.96,160.76,59.03,1.29,1278.26,Strength
21.03,Female,94.02,1.73,185.64,145.89,71.93,1.0,660.0,Yoga
25.6,Male,72.95,1.67,162.83,120.63,50.24,1.37,1356.3,Strength
35.19,Male,51.25,1.6,194.78,155.86,58.95,1.03,1112.4,Strength
24.35,Female,42.13,1.75,173.96,144.0,54.79,0.83,820.21,Strength
49.82,Male,73.8,1.55,182.99,145.13,73.81,0.89,785.34,Cardio
46.98,Male,88.14,1.6,185.96,125.8,60.0,1.86,2176.2,Strength
50.27,Female,45.34,1.67,162.82,158.42,61.92,1.37,1809.91,HIIT
59.15,Female,89.67,1.72,187.82,152.69,66.88,1.08,952.13,Cardio
29.5,Female,113.24,1.91,176.96,137.33,54.03,1.27,1117.6,Cardio
39.98,Female,58.97,1.98,198.08,138.29,74.13,1.44,1902.38,HIIT
22.76,Female,57.26,1.55,178.92,132.14,73.08,1.38,1325.9,Cardio
56.09,Male,89.72,1.61,162.94,168.71,51.24,1.38,992.77,Yoga
23.93,Male,54.9,1.74,159.91,167.11,53.12,0.84,830.84,Strength
21.76,Male,98.45,1.88,194.08,134.7,70.61,0.52,629.2,HIIT
38.09,Female,91.34,1.77,178.21,139.94,74.16,0.79,779.26,Strength
26.23,Female,76.86,1.63,199.02,139.21,71.82,1.08,948.67,Cardio
55.4,Male,69.68,1.81,178.92,167.43,57.27,1.19,1285.2,Strength
57.18,Male,128.1,1.63,160.69,133.1,73.03,0.96,632.45,Yoga
27.27,Female,88.2,1.98,160.78,152.85,53.09,1.81,1409.63,Yoga
48.08,Male,128.85,1.61,193.0,166.61,61.97,1.06,763.84,Yoga
31.88,Female,78.87,1.62,195.05,125.07,69.17,1.28,1548.8,HIIT
51.9,Male,60.17,1.71,169.24,150.92,57.99,1.23,811.8,Yoga
24.11,Male,58.82,1.76,189.09,129.86,72.93,0.63,415.42,Yoga
47.92,Female,52.36,1.66,173.94,129.44,71.03,0.73,642.4,Cardio
21.91,Female,117.68,1.68,172.03,133.86,57.05,1.24,1340.32,Strength
45.15,Female,85.36,1.86,186.06,135.79,66.08,1.65,1930.5,Strength
58.98,Female,85.38,1.67,190.48,143.94,71.05,1.98,1544.4,Yoga
34.09,Male,110.4,1.86,187.7,139.07,62.06,1.42,1718.2,HIIT
35.44,Male,122.19,1.93,195.5,131.95,54.16,1.49,1966.8,HIIT
49.25,Female,49.52,1.54,178.9,153.04,62.58,1.29,1241.5,Cardio
42.1,Female,69.71,1.87,187.9,164.65,65.09,1.38,1328.11,Cardio
49.44,Male,44.28,1.65,189.11,133.23,74.0,1.15,1516.74,HIIT
53.02,Male,84.08,1.76,164.5,137.05,68.9,1.66,1295.8,Yoga
37.04,Male,89.55,1.95,189.24,135.44,65.86,1.59,2275.45,HIIT
31.01,Male,53.72,1.76,172.06,133.32,68.7,1.21,1307.89,Strength
39.97,Male,72.8,1.6,173.08,129.78,66.93,0.87,858.95,Strength
39.21,Male,60.09,1.83,170.23,154.12,58.8,1.35,1454.36,Strength
21.5,Male,102.85,1.84,163.35,152.8,64.94,1.24,1635.44,HIIT
53.96,Female,86.67,1.93,171.09,163.04,51.32,1.75,2047.5,Strength
50.19,Male,88.84,1.68,182.07,138.99,74.31,1.78,1388.4,Yoga
42.49,Female,58.22,1.61,179.24,123.84,54.22,1.04,1373.94,HIIT
36.1,Male,59.95,1.72,161.11,128.46,50.9,1.63,1908.57,Strength
29.2,Male,59.81,1.62,180.87,160.83,68.95,0.84,553.9,Yoga
39.76,Female,58.49,1.99,197.53,137.14,74.05,1.42,1532.32,Strength
23.2,Male,60.02,1.59,191.05,123.12,52.01,1.81,1885.3,Cardio
56.09,Female,129.49,1.95,159.9,129.09,65.9,1.0,881.6,Cardio
38.82,Male,61.02,1.77,198.98,166.48,68.9,1.32,1159.49,Cardio
37.16,Female,53.43,1.71,183.88,155.9,49.97,1.14,1504.8,HIIT
31.14,Male,63.45,1.8,166.09,157.14,66.26,0.59,389.75,Yoga
53.06,Female,77.85,1.65,163.61,125.76,50.04,1.24,1500.4,HIIT
41.96,Female,63.48,1.77,183.15,134.14,58.92,1.31,1412.44,Strength
46.05,Male,60.41,1.71,181.19,152.85,61.06,1.69,1758.95,Cardio
51.32,Female,57.37,1.77,177.37,122.66,71.93,1.08,1035.94,Cardio
33.81,Male,92.02,1.76,175.22,142.79,73.17,0.73,480.92,Yoga
21.35,Female,62.89,1.81,164.0,149.98,61.87,1.3,1717.43,HIIT
51.92,Male,72.36,1.94,170.82,121.4,55.66,1.46,1052.08,Yoga
25.88,Male,71.45,1.5,182.13,142.49,54.11,1.15,759.0,Yoga
45.85,Female,54.21,1.72,193.87,160.5,73.17,0.91,1099.1,HIIT
54.11,Female,43.2,1.65,171.14,128.57,60.89,1.28,1384.7,Strength
51.84,Female,66.24,1.6,184.95,120.07,70.24,1.33,1437.6,Strength
38.14,Male,123.89,1.62,160.93,164.8,65.24,1.34,1770.27,HIIT
45.31,Male,84.29,1.86,185.97,136.21,65.97,1.64,1706.91,Cardio
21.67,Female,71.74,1.62,182.82,123.01,58.89,1.38,1211.09,Cardio
44.47,Male,57.99,1.55,194.18,121.11,57.95,1.67,2391.77,HIIT
26.03,Male,71.02,1.51,182.31,141.63,54.12,1.16,764.9,Yoga
40.34,Female,52.56,1.61,198.03,128.05,70.13,0.87,766.3,Cardio
20.5,Male,76.56,1.65,180.1,154.12,61.93,1.15,1105.84,Cardio
40.92,Female,54.77,1.55,174.96,169.01,65.15,1.44,1381.25,Cardio
54.2,Female,78.65,1.9,173.6,146.0,71.97,0.82,811.8,Strength
29.04,Male,58.95,1.61,198.03,121.94,72.15,1.2,1150.08,Cardio
50.05,Female,58.5,1.79,163.68,131.09,55.91,1.6,1870.56,Strength
55.17,Female,49.39,1.76,194.11,160.86,72.97,1.28,845.57,Yoga
45.12,Female,59.04,1.51,169.02,142.39,65.21,1.15,1102.16,Cardio
51.97,Female,47.84,1.54,197.93,145.56,62.86,1.34,1767.33,HIIT
47.22,Male,127.33,1.64,197.74,156.86,59.59,0.76,501.14,Yoga
30.04,Male,108.52,1.65,193.9,140.19,63.91,1.07,1413.58,HIIT
56.83,Male,81.63,1.86,162.21,145.25,69.77,1.79,1397.27,Yoga
54.79,Female,70.42,1.81,179.26,167.41,57.04,1.2,1585.32,HIIT
43.06,Female,110.48,1.76,160.15,122.15,49.91,1.1,725.34,Yoga
22.11,Female,70.87,1.93,161.59,139.17,53.08,1.42,1022.4,Yoga
57.24,Female,64.08,1.56,177.03,143.79,73.0,1.53,2187.9,HIIT
25.14,Male,105.38,1.88,173.72,155.9,67.11,1.34,1288.54,Cardio
55.19,Female,79.44,1.66,195.13,160.15,68.25,1.06,1280.27,HIIT
43.26,Female,46.05,1.63,175.65,138.89,65.06,1.17,1415.7,HIIT
44.16,Male,82.54,1.79,166.83,154.29,70.34,1.52,1183.78,Yoga
19.8,Male,76.05,1.77,197.08,132.99,52.97,1.42,1532.32,Strength
43.04,Male,73.14,1.88,175.96,142.64,62.96,1.19,1047.2,Cardio
48.7,Male,39.36,1.65,188.08,147.74,73.96,1.03,740.36,Yoga
20.92,Male,110.91,1.69,193.31,133.31,59.04,1.06,1279.1,HIIT
33.21,Male,65.36,1.71,172.18,135.2,73.99,1.19,1569.49,HIIT
37.08,Male,48.94,1.74,192.4,138.18,52.12,1.12,806.4,Yoga
45.73,Female,60.19,1.68,165.2,147.23,62.09,1.16,1253.84,Strength
54.29,Male,116.07,2.0,183.63,123.4,64.98,1.13,744.44,Yoga
43.86,Female,94.65,1.84,169.7,120.12,66.69,1.26,1663.2,HIIT
18.06,Female,118.29,1.64,188.12,133.97,66.9,0.95,834.48,Cardio
51.57,Male,79.07,1.59,166.09,163.02,58.91,1.39,1837.86,HIIT
58.86,Male,88.37,1.76,186.76,168.39,73.8,1.36,1468.8,Strength
22.59,Male,41.25,1.59,163.08,132.46,67.11,0.56,369.26,Yoga
53.01,Female,48.49,1.76,164.02,149.68,73.8,1.06,1015.06,Cardio
44.84,Female,64.17,1.54,199.11,132.98,58.18,1.67,1738.14,Cardio
25.93,Male,71.42,1.5,182.04,142.21,53.87,1.15,760.38,Yoga
59.01,Female,84.69,1.67,190.08,144.11,71.0,1.99,2330.09,Strength
58.79,Female,127.42,1.69,167.99,148.83,68.02,1.24,1092.19,Cardio
40.11,Male,57.71,1.56,173.89,136.28,62.8,0.61,402.23,Yoga
48.65,Female,81.99,1.84,192.09,146.06,71.15,1.3,1245.92,Cardio
34.12,Male,110.68,1.86,188.1,139.11,62.15,1.42,1722.89,HIIT
52.16,Female,60.56,1.68,181.81,124.71,64.23,1.6,1661.44,Cardio
24.82,Female,81.76,1.95,188.16,135.98,73.76,1.93,2259.84,Strength
52.66,Male,55.03,1.55,170.99,140.93,54.08,1.13,1491.6,HIIT
45.03,Male,51.03,1.65,170.06,136.03,50.03,1.44,1742.4,HIIT
24.87,Female,63.51,1.65,174.01,141.89,61.07,1.2,1188.0,Strength
22.35,Male,44.03,1.72,166.31,132.44,53.85,1.49,1609.2,Strength
55.02,Male,52.37,1.68,179.69,166.96,50.07,0.78,687.65,Cardio
49.88,Male,72.94,1.55,182.96,145.25,73.82,0.89,781.78,Cardio
53.99,Female,50.47,1.61,187.75,156.71,67.09,1.48,1465.2,Strength
48.99,Female,76.93,1.61,159.71,157.85,49.95,1.02,1345.28,HIIT
21.86,Female,40.45,1.56,192.08,120.82,57.12,1.46,1052.08,Yoga
24.0,Male,87.73,1.74,187.4,158.12,67.2,1.58,1848.6,Strength
28.22,Female,62.11,1.6,178.51,128.93,62.05,1.1,1187.01,Strength
28.6,Male,56.28,1.77,191.31,123.06,61.06,0.69,607.75,Cardio
29.08,Female,56.79,1.77,191.52,123.15,60.96,0.67,812.17,HIIT
28.21,Female,55.83,1.5,192.66,127.62,56.09,1.93,2762.02,HIIT
49.83,Female,56.4,1.59,184.94,162.77,73.75,1.26,1104.77,Cardio
24.33,Male,62.28,1.79,180.13,134.99,59.0,1.41,1520.26,Strength
41.76,Male,42.69,1.74,160.96,129.94,70.7,1.03,906.4,Cardio
18.54,Male,58.64,1.77,180.99,136.03,53.12,1.41,1706.1,HIIT
43.22,Male,112.33,1.83,160.73,133.82,62.93,1.45,1568.61,Strength
36.32,Female,110.3,1.76,190.93,156.1,73.9,1.18,778.8,Yoga
44.96,Female,89.67,1.81,178.12,153.22,69.92,1.7,1769.36,Cardio
23.9,Male,54.7,1.74,160.07,166.87,52.95,0.83,822.45,Strength
46.18,Male,57.57,1.53,196.48,139.62,62.11,1.84,1437.41,Yoga
33.6,Female,57.54,1.53,180.01,126.49,49.98,1.84,1912.13,Cardio
53.44,Female,56.69,1.75,196.15,154.54,66.01,1.76,2512.93,HIIT
20.19,Male,120.38,1.73,185.83,153.14,67.04,1.02,733.79,Yoga
36.91,Female,76.62,1.77,180.05,127.68,57.1,1.36,1793.7,HIIT
38.93,Male,61.77,1.64,194.56,126.72,54.07,0.97,640.2,Yoga
25.45,Female,46.67,1.71,185.05,141.36,55.71,0.89,881.1,Strength
37.76,Male,83.47,1.74,163.86,151.12,50.97,1.66,2368.32,HIIT
51.97,Female,60.41,1.69,159.98,152.01,62.96,1.8,2107.62,Strength
21.36,Male,88.16,1.6,197.6,121.1,67.27,1.71,2443.42,HIIT
32.73,Male,82.05,1.99,183.86,137.4,50.95,1.58,1643.2,Cardio
43.64,Male,95.12,1.84,170.04,119.54,66.83,1.25,1200.0,Cardio
54.21,Female,86.52,1.95,195.11,140.45,64.03,1.18,1168.2,Strength
24.8,Female,50.61,1.98,164.86,122.11,68.25,1.14,1506.05,HIIT
42.14,Female,72.43,1.69,176.84,148.33,61.14,1.07,1412.4,HIIT
19.13,Female,71.85,1.94,198.95,148.13,62.13,1.18,1131.86,Cardio
52.0,Male,70.38,1.58,180.96,163.76,66.98,1.03,1113.33,Strength
18.0,Male,114.33,1.97,191.68,128.16,59.96,1.02,673.2,Yoga
57.48,Female,46.11,1.76,165.16,130.06,60.05,1.44,1553.9,Strength
19.98,Male,75.95,1.77,196.55,133.04,52.98,1.42,1874.4,HIIT
43.47,Male,41.87,1.65,161.96,148.08,59.04,1.32,1426.79,Strength
48.69,Male,60.99,1.87,180.19,131.53,61.15,1.14,1504.8,HIIT
28.05,Female,101.59,1.84,169.21,136.4,63.97,1.07,1061.23,Strength
46.15,Female,84.31,2.0,189.26,161.57,65.96,1.83,2614.89,HIIT
35.86,Male,85.58,1.88,195.01,136.59,59.83,1.97,2048.8,Cardio
53.86,Male,116.72,2.0,184.25,122.87,64.85,1.13,1118.7,Strength
56.65,Female,95.77,1.86,168.4,145.88,74.02,1.1,1054.24,Cardio
28.91,Female,106.51,1.81,177.0,156.28,60.06,1.29,1392.04,Strength
48.93,Male,81.28,1.84,191.79,145.73,70.73,1.29,1237.37,Cardio
29.95,Female,100.6,1.68,181.85,134.08,60.97,1.48,1420.8,Cardio
54.15,Female,67.25,1.74,194.72,128.99,62.3,1.24,819.89,Yoga
23.92,Female,67.89,1.56,177.18,138.77,65.93,1.41,1521.53,Strength
38.2,Male,69.02,1.92,170.1,149.91,73.07,1.32,952.78,Yoga
48.96,Female,57.71,1.99,183.08,161.23,66.88,0.93,819.89,Cardio
34.04,Female,70.71,1.64,170.52,133.75,67.05,1.25,1353.38,Strength
38.01,Male,71.72,1.78,197.19,142.08,72.0,1.12,1106.78,Strength
47.21,Male,128.22,1.65,197.95,157.09,59.98,0.76,753.08,Strength
46.04,Female,75.03,1.53,178.99,151.01,65.96,1.3,1246.96,Cardio
34.96,Male,96.6,1.71,188.18,145.18,72.09,1.34,1284.26,Cardio
48.93,Female,78.63,1.72,194.35,128.25,69.04,1.46,1448.03,Strength
55.09,Male,49.88,1.76,193.58,161.4,72.96,1.28,843.26,Yoga
31.99,Male,62.9,1.63,190.11,161.03,57.79,1.67,1739.47,Cardio
42.06,Female,55.74,1.53,191.79,148.8,74.07,1.07,704.92,Yoga
30.92,Male,41.99,1.61,163.32,162.31,69.96,1.1,1452.0,HIIT
53.52,Male,55.29,1.71,164.12,151.77,66.54,0.77,676.98,Cardio
26.26,Male,64.14,1.5,193.85,133.54,60.03,1.91,1986.4,Cardio
53.81,Female,55.36,1.71,163.98,152.2,66.98,0.76,751.72,Strength
29.72,Female,113.73,1.91,176.76,137.38,54.05,1.28,1545.98,HIIT
50.5,Female,73.42,1.55,182.76,145.4,73.78,0.9,793.44,Cardio
41.12,Male,77.74,1.76,162.31,161.64,70.99,1.27,914.4,Yoga
52.96,Female,44.6,1.79,164.26,160.15,71.83,1.33,1437.6,Strength
53.88,Female,67.55,1.74,195.28,128.62,61.9,1.24,1226.48,Strength
48.04,Male,69.24,1.74,159.68,167.19,58.11,1.47,1412.38,Cardio
30.87,Male,77.53,1.7,190.18,137.55,51.8,1.25,901.5,Yoga
39.71,Male,52.28,1.66,197.75,119.72,70.79,1.27,1218.18,Cardio
37.95,Male,57.54,1.56,185.01,132.49,54.12,1.64,1920.28,Strength
33.04,Female,113.43,1.99,169.21,125.13,58.06,1.37,1357.53,Strength
19.26,Female,87.78,1.78,194.95,160.87,72.06,1.27,1113.54,Cardio
32.81,Male,102.79,1.75,186.03,139.96,52.86,1.4,1517.04,Strength
25.97,Male,127.57,1.73,166.82,160.24,61.83,1.33,1171.46,Cardio
40.89,Female,94.29,2.0,179.0,135.86,69.27,1.18,1430.4,HIIT
33.2,Female,45.4,1.5,189.22,143.91,62.08,0.93,614.36,Yoga
25.1,Female,41.65,1.67,185.91,137.92,70.94,1.03,740.98,Yoga
57.12,Female,56.32,1.99,170.81,126.43,70.0,1.13,1081.18,Cardio
28.46,Male,58.8,2.0,197.94,135.08,65.02,1.32,1742.4,HIIT
54.63,Male,63.91,1.86,198.38,143.42,53.02,1.35,1780.52,HIIT
42.39,Female,50.47,1.75,162.76,162.06,50.94,1.31,943.2,Yoga
32.25,Male,67.8,1.66,166.88,121.86,54.1,1.11,1062.94,Cardio
33.89,Female,112.14,1.85,161.96,134.24,66.01,1.17,1262.55,Strength
41.62,Female,85.8,1.77,171.68,126.77,54.7,1.79,1392.98,Yoga
48.42,Female,73.6,1.61,172.11,120.83,63.15,1.36,1305.6,Cardio
49.02,Male,70.48,1.62,190.86,122.24,61.7,1.14,1093.49,Cardio
54.38,Male,48.04,1.6,171.11,154.99,55.1,1.18,1558.9,HIIT
51.92,Male,86.04,1.74,181.77,145.39,55.92,1.85,2166.16,Strength
38.05,Female,45.78,1.79,188.19,158.27,68.24,0.63,624.27,Strength
53.32,Female,55.68,1.55,170.93,140.91,53.96,1.13,814.28,Yoga
46.99,Female,49.48,1.69,178.1,146.66,63.81,1.48,1418.43,Cardio
21.06,Male,51.4,1.71,174.24,132.02,72.86,1.07,1027.2,Cardio
25.99,Female,53.85,1.65,171.6,120.35,57.85,1.07,1411.22,HIIT
25.14,Female,41.42,1.67,186.15,137.99,70.98,1.03,740.36,Yoga
52.73,Female,115.25,1.92,192.54,161.1,49.83,1.37,1483.3,Strength
18.0,Female,50.91,1.53,181.05,146.79,51.95,1.28,923.14,Yoga
34.7,Male,78.09,1.64,196.44,164.13,69.8,1.28,1381.25,Strength
20.91,Male,60.14,1.69,179.0,123.24,52.18,1.96,2804.96,HIIT
28.97,Female,121.02,1.87,187.99,129.92,52.21,1.31,1726.32,HIIT
21.64,Male,96.35,1.72,160.93,150.79,62.2,1.26,1250.8,Strength
19.8,Female,93.05,1.94,175.81,130.89,71.12,1.13,1492.84,HIIT
40.75,Female,76.79,1.79,172.08,131.89,56.01,1.4,1009.68,Yoga
51.16,Female,74.57,1.55,177.12,131.58,50.0,0.71,701.62,Strength
33.92,Female,69.03,1.53,167.07,134.65,59.0,1.37,1356.3,Strength
42.91,Female,66.22,1.83,177.91,136.16,59.12,1.1,1056.0,Cardio
42.76,Female,61.58,1.58,165.05,149.3,49.91,1.86,1449.68,Yoga
