Category,Rating,Reviews,Installs,Type,Price,Content Rating,Genres,Days_Since_Update,Size_MB
GAME,4.5,14201604,100000000,Free,0.0,Everyone,Sports,2635,52.0
FAMILY,3.5,35337,5000000,Free,0.0,Teen,Entertainment,2702,7.4
FAMILY,3.8,7462,1000000,Free,0.0,Everyone,Education;Music & Video,2800,31.0
LIBRARIES_AND_DEMO,4.6,2580,100000,Free,0.0,Everyone,Libraries & Demo,2780,20.0
TRAVEL_AND_LOCAL,4.4,24281,1000000,Free,0.0,Everyone,Travel & Local,2641,29.0
VIDEO_PLAYERS,3.8,1156,100000,Free,0.0,Everyone,Video Players & Editors,3650,23.0
GAME,4.5,1375988,50000000,Free,0.0,Everyone,Board,2689,15.0
TRAVEL_AND_LOCAL,4.6,14,1000,Free,0.0,Everyone,Travel & Local,2745,4.0
BOOKS_AND_REFERENCE,4.3,1476,100000,Free,0.0,Everyone,Books & Reference,3160,41.0
FAMILY,4.6,5227,500000,Free,0.0,Everyone,Education,3619,1.9
PARENTING,4.5,806,500000,Free,0.0,Everyone,Parenting,2631,11.0
ENTERTAINMENT,4.1,29690,1000000,Free,0.0,Teen,Entertainment,2632,78.0
GAME,4.4,3697174,50000000,Free,0.0,Teen,Action,2642,36.0
DATING,4.0,6191,500000,Free,0.0,Mature 17+,Dating,2654,27.0
FOOD_AND_DRINK,4.2,3755,100000,Free,0.0,Everyone,Food & Drink,2646,8.5
TOOLS,3.4,3491,1000000,Free,0.0,Everyone,Tools,2635,7.3
MEDICAL,4.5,11,1000,Free,0.0,Everyone,Medical,2830,25.0
BUSINESS,3.8,203,10000,Free,0.0,Everyone,Business,3304,5.9
FAMILY,4.2,720685,10000000,Free,0.0,Teen,Role Playing,2675,51.0
FINANCE,4.6,106,10000,Free,0.0,Everyone,Finance,2769,4.4
BOOKS_AND_REFERENCE,4.1,9636,1000000,Free,0.0,Everyone,Books & Reference,5139,0.0908203125
NEWS_AND_MAGAZINES,4.3,37882,1000000,Free,0.0,Teen,News & Magazines,2695,9.1
PRODUCTIVITY,4.2,182,50000,Free,0.0,Everyone,Productivity,2729,7.0
GAME,4.6,87766,1000000,Paid,4.99,Everyone,Action,3377,12.0
FAMILY,4.5,530904,10000000,Free,0.0,Everyone,Simulation;Action & Adventure,3014,51.0
TOOLS,4.6,85496,1000000,Free,0.0,Everyone,Tools,2802,5.8
LIBRARIES_AND_DEMO,3.8,912,500000,Free,0.0,Everyone,Libraries & Demo,2838,13.0
FAMILY,4.8,1491,50000,Free,0.0,Everyone,Education,2908,38.0
FINANCE,3.8,103,5000,Free,0.0,Everyone,Finance,2655,6.9
PERSONALIZATION,4.1,585,50000,Free,0.0,Everyone,Personalization,2676,4.4
FAMILY,3.8,1652,100000,Free,0.0,Everyone,Simulation,2655,71.0
HOUSE_AND_HOME,4.8,3167,100000,Free,0.0,Everyone,House & Home,2632,7.5
HEALTH_AND_FITNESS,4.8,787,1000,Paid,1.99,Everyone,Health & Fitness,2635,53.0
FAMILY,3.9,168,5000,Free,0.0,Everyone,Simulation,3034,6.4
FAMILY,4.6,50060,1000000,Free,0.0,Everyone,Puzzle;Brain Games,2628,98.0
FAMILY,4.1,89,5000,Paid,4.49,Everyone,Education;Education,2875,33.0
MAPS_AND_NAVIGATION,4.3,14110,1000000,Free,0.0,Everyone,Maps & Navigation,2642,6.8
ENTERTAINMENT,4.2,123279,10000000,Free,0.0,Everyone 10+,Entertainment;Music & Video,2823,25.0
GAME,3.9,24697,500000,Free,0.0,Teen,Action,3752,16.0
FAMILY,4.6,15301,100000,Paid,2.99,Everyone,Puzzle;Brain Games,2648,18.0
SPORTS,3.4,1845,100000,Free,0.0,Everyone,Sports,3054,12.0
NEWS_AND_MAGAZINES,4.7,327,10000,Free,0.0,Everyone,News & Magazines,2670,31.0
COMMUNICATION,4.1,20901,1000000,Free,0.0,Everyone,Communication,2754,7.3
MEDICAL,3.9,31,1000,Free,0.0,Everyone,Medical,3563,10.0
BOOKS_AND_REFERENCE,4.2,459,10000,Free,0.0,Everyone,Books & Reference,3303,11.0
FAMILY,4.2,20,5000,Free,0.0,Everyone,Education,3209,1.6
LIFESTYLE,4.6,51357,5000000,Free,0.0,Everyone,Lifestyle,2635,80.0
SHOPPING,4.5,32014,500000,Free,0.0,Everyone,Shopping,2632,18.0
EDUCATION,4.4,33646,1000000,Free,0.0,Everyone,Education,2651,7.0
ENTERTAINMENT,4.3,1633682,100000000,Free,0.0,Everyone,Entertainment,2663,57.0
FAMILY,3.1,1734,500000,Free,0.0,Everyone,Strategy,3418,5.8
FAMILY,4.5,85,10000,Free,0.0,Everyone,Entertainment,2761,25.0
TRAVEL_AND_LOCAL,4.2,1291,50000,Free,0.0,Everyone,Travel & Local,2921,40.0
VIDEO_PLAYERS,4.0,46,5000,Free,0.0,Everyone,Video Players & Editors,3833,3.1
TOOLS,4.3,246,100000,Free,0.0,Everyone,Tools,2810,2.8
FAMILY,4.7,13,500,Free,0.0,Everyone,Entertainment,3453,1.2
GAME,4.5,32344,1000000,Paid,0.99,Everyone,Adventure,3283,29.0
NEWS_AND_MAGAZINES,4.7,143,5000,Paid,0.99,Mature 17+,News & Magazines,2640,26.0
FAMILY,4.1,235486,10000000,Free,0.0,Teen,Entertainment,2695,63.0
FAMILY,3.9,46,10000,Paid,2.99,Everyone,Puzzle,2818,20.0
MEDICAL,4.4,578,10000,Paid,0.99,Everyone,Medical,3974,0.6875
PERSONALIZATION,4.5,43,10000,Free,0.0,Everyone,Personalization,2762,28.0
PRODUCTIVITY,3.9,162,10000,Free,0.0,Everyone,Productivity,2713,5.0
FAMILY,4.2,108795,10000000,Free,0.0,Everyone,Educational;Pretend Play,2681,49.0
HEALTH_AND_FITNESS,4.8,38,500,Free,0.0,Everyone,Health & Fitness,2656,24.0
GAME,3.4,32,1000,Paid,0.99,Everyone 10+,Arcade,3130,27.0
SOCIAL,4.2,58341,1000000,Free,0.0,Everyone,Social,3737,9.3
FAMILY,4.0,8126,1000000,Free,0.0,Everyone,Entertainment;Brain Games,2635,61.0
LIFESTYLE,4.2,29756,1000000,Free,0.0,Everyone,Lifestyle,2647,45.0
FAMILY,3.9,2510,500000,Free,0.0,Everyone 10+,Educational,2647,48.0
NEWS_AND_MAGAZINES,4.3,25,1000,Free,0.0,Everyone,News & Magazines,2731,6.3
BOOKS_AND_REFERENCE,4.6,595,50000,Free,0.0,Everyone,Books & Reference,3398,8.5
SPORTS,4.1,3387,50000,Paid,29.99,Everyone,Sports,2655,25.0
FAMILY,4.1,17,1000,Free,0.0,Everyone,Strategy,2772,50.0
FAMILY,4.4,129542,1000000,Free,0.0,Everyone,Strategy;Creativity,2643,63.0
FAMILY,5.0,1,10,Free,0.0,Everyone,Education;Education,2800,49.0
PRODUCTIVITY,4.3,3252896,100000000,Free,0.0,Everyone,Productivity,2633,50.0
PRODUCTIVITY,4.5,40328,1000000,Free,0.0,Everyone,Productivity,3287,23.0
GAME,4.5,10393,1000000,Free,0.0,Everyone,Arcade,2655,18.0
FAMILY,4.1,1626,100000,Free,0.0,Everyone 10+,Simulation,2661,96.0
PRODUCTIVITY,5.0,1,100,Free,0.0,Everyone,Productivity,2710,4.2
EVENTS,4.5,8800,1000000,Free,0.0,Everyone,Events,2649,24.0
MAPS_AND_NAVIGATION,4.1,41,1000,Free,0.0,Everyone,Maps & Navigation,2662,25.0
GAME,4.6,10979062,100000000,Free,0.0,Everyone 10+,Action,2664,88.0
SOCIAL,4.6,4046,100000,Free,0.0,Teen,Social,2653,63.0
FAMILY,4.2,233588,5000000,Free,0.0,Teen,Simulation,3101,74.0
EDUCATION,4.7,61749,1000000,Free,0.0,Everyone,Education,2853,5.4
SPORTS,4.4,15221,1000000,Free,0.0,Everyone,Sports,2937,30.0
MEDICAL,5.0,3,100,Free,0.0,Everyone,Medical,2641,22.0
TOOLS,4.3,269,50000,Free,0.0,Everyone,Tools,4808,0.6318359375
GAME,4.3,180,5000,Free,0.0,Everyone,Action,2650,24.0
GAME,4.1,8608,500000,Free,0.0,Teen,Casino,2710,46.0
NEWS_AND_MAGAZINES,4.6,62740,500000,Free,0.0,Mature 17+,News & Magazines,2680,8.6
SPORTS,4.5,1526,50000,Free,0.0,Everyone,Sports,2628,89.0
GAME,4.6,8778,100000,Free,0.0,Teen,Music,2845,36.0
PRODUCTIVITY,4.1,10676,1000000,Free,0.0,Everyone,Productivity,2704,12.0
GAME,4.7,171448,10000000,Free,0.0,Teen,Puzzle,2632,13.0
TOOLS,4.1,9496,1000000,Free,0.0,Everyone,Tools,4193,0.6796875
SHOPPING,4.4,7793,500000,Free,0.0,Everyone,Shopping,2810,6.1
SHOPPING,4.5,104068,5000000,Free,0.0,Teen,Shopping,2634,37.0
VIDEO_PLAYERS,4.2,1971777,100000000,Free,0.0,Teen,Video Players & Editors,2716,29.0
GAME,3.5,901,50000,Free,0.0,Everyone,Adventure,2688,63.0
MEDICAL,4.0,2,100,Free,0.0,Everyone,Medical,3081,29.0
PHOTOGRAPHY,4.3,14453,1000000,Free,0.0,Everyone,Photography,2775,21.0
TOOLS,4.6,2674051,50000000,Free,0.0,Everyone,Tools,2629,26.0
NEWS_AND_MAGAZINES,4.5,12,5000,Free,0.0,Everyone,News & Magazines,2813,2.9
PERSONALIZATION,4.5,4,50,Free,0.0,Everyone,Personalization,3212,0.4990234375
COMICS,3.0,28447,1000000,Free,0.0,Teen,Comics,2635,15.0
TRAVEL_AND_LOCAL,4.1,134,10000,Free,0.0,Everyone,Travel & Local,2676,5.3
PERSONALIZATION,4.0,30498,1000000,Free,0.0,Everyone,Personalization,3873,5.9
DATING,3.5,894,100000,Free,0.0,Mature 17+,Dating,2649,14.0
LIFESTYLE,4.4,95557,10000000,Free,0.0,Everyone,Lifestyle,2643,16.0
SOCIAL,4.6,22098,1000000,Free,0.0,Everyone,Social,2642,18.0
TOOLS,4.6,2176,100000,Free,0.0,Everyone,Tools,2634,0.9306640625
BUSINESS,4.2,2359,10000,Paid,2.99,Everyone,Business,3531,2.7
PERSONALIZATION,4.4,47393,10000000,Free,0.0,Everyone,Personalization,2703,7.2
SPORTS,4.1,556,10000,Free,0.0,Everyone,Sports,2640,3.3
COMMUNICATION,4.5,5474,100000,Paid,3.99,Everyone,Communication,4293,0.0166015625
PHOTOGRAPHY,3.8,4813,100000,Free,0.0,Everyone,Photography,3499,5.1
FAMILY,4.5,41,5000,Free,0.0,Everyone,Simulation,2834,30.0
FAMILY,4.2,31,5000,Free,0.0,Everyone,Simulation,2684,35.0
FAMILY,4.3,96,10000,Free,0.0,Everyone,Casual,3158,54.0
TOOLS,4.2,5,100,Paid,1.49,Everyone,Tools,2636,2.5
FINANCE,4.4,2017,100000,Free,0.0,Everyone,Finance,2640,2.4
FAMILY,3.9,139,50000,Free,0.0,Everyone,Education,2650,4.8
GAME,3.8,8175,1000000,Free,0.0,Everyone 10+,Arcade,2844,31.0
PERSONALIZATION,4.7,273994,10000000,Free,0.0,Everyone,Personalization,2643,12.0
HEALTH_AND_FITNESS,4.5,38487,1000000,Free,0.0,Teen,Health & Fitness,2663,60.0
BOOKS_AND_REFERENCE,3.4,1680,100000,Free,0.0,Everyone,Books & Reference,3345,4.0
FAMILY,5.0,3,50,Free,0.0,Everyone,Entertainment,2762,0.150390625
FAMILY,4.0,3,100,Free,0.0,Everyone,Education,3167,5.3
MEDICAL,4.4,2159,10000,Free,0.0,Everyone,Medical,2710,11.0
FAMILY,3.7,126,10000,Free,0.0,Everyone,Casual,2678,45.0
DATING,4.5,61637,5000000,Free,0.0,Mature 17+,Dating,2635,11.0
FINANCE,3.9,10657,1000000,Free,0.0,Everyone,Finance,2633,58.0
MEDICAL,4.6,2014,50000,Free,0.0,Everyone,Medical,2632,69.0
FINANCE,3.8,109,10000,Free,0.0,Everyone,Finance,3011,2.8
SOCIAL,4.7,594,1000,Free,0.0,Everyone,Social,2647,3.6
DATING,3.5,13202,1000000,Free,0.0,Mature 17+,Dating,2659,6.1
COMMUNICATION,3.9,138129,10000000,Free,0.0,Everyone,Communication,2721,2.1
PERSONALIZATION,4.8,24,1000,Free,0.0,Everyone,Personalization,2632,3.6
TOOLS,4.6,1092,100000,Free,0.0,Everyone,Tools,4860,0.185546875
MEDICAL,4.2,33,1000,Paid,3.99,Everyone,Medical,2719,53.0
SOCIAL,5.0,3,50,Free,0.0,Teen,Social,2655,2.4
DATING,3.9,10212,1000000,Free,0.0,Mature 17+,Dating,2641,5.0
BUSINESS,4.0,2,10,Free,0.0,Everyone,Business,2830,3.3
FINANCE,3.9,730,10000,Free,0.0,Everyone,Finance,2670,6.3
FAMILY,4.1,7046,500000,Free,0.0,Everyone 10+,Puzzle,2927,87.0
PERSONALIZATION,4.5,2,100,Free,0.0,Everyone,Personalization,2857,3.0
PERSONALIZATION,4.5,164,10000,Free,0.0,Everyone,Personalization,2647,33.0
SOCIAL,4.1,309872,10000000,Free,0.0,Teen,Social,2632,85.0
DATING,4.7,18,500,Free,0.0,Mature 17+,Dating,2641,5.0
FAMILY,4.7,417197,10000000,Free,0.0,Everyone 10+,Role Playing,2697,99.0
FAMILY,4.5,81001,1000000,Free,0.0,Everyone,Puzzle,2730,85.0
BUSINESS,4.6,70,1000,Free,0.0,Everyone,Business,3901,14.0
DATING,3.5,13204,1000000,Free,0.0,Mature 17+,Dating,2659,6.1
GAME,4.6,3073251,50000000,Free,0.0,Everyone 10+,Action,2641,33.0
FINANCE,4.7,19784,100000,Paid,2.99,Everyone,Finance,2683,7.3
GAME,4.0,103199,10000000,Free,0.0,Teen,Action,2633,44.0
PERSONALIZATION,4.9,88,1000,Paid,0.99,Everyone,Personalization,2640,66.0
FAMILY,3.3,40,1000,Free,0.0,Everyone,Entertainment,3077,3.6
FAMILY,4.2,2231,500000,Free,0.0,Everyone,Entertainment,2643,37.0
FAMILY,3.3,279,10000,Free,0.0,Everyone,Education,2853,14.0
AUTO_AND_VEHICLES,4.5,276,100000,Free,0.0,Everyone,Auto & Vehicles,3026,1.7
COMICS,3.9,834,50000,Free,0.0,Mature 17+,Comics,2634,15.0
FAMILY,4.5,3323,1000000,Free,0.0,Everyone,Casual;Pretend Play,3017,9.6
GAME,4.4,201426,5000000,Free,0.0,Teen,Action,2633,80.0
FAMILY,4.4,4064868,100000000,Free,0.0,Everyone 10+,Strategy,2660,69.0
GAME,4.0,59223,5000000,Free,0.0,Teen,Action,2670,46.0
EDUCATION,4.8,4075,500000,Free,0.0,Everyone,Education,2674,5.1
HEALTH_AND_FITNESS,3.2,499,100000,Free,0.0,Everyone,Health & Fitness,2656,34.0
SOCIAL,4.5,17350,500000,Free,0.0,Everyone,Social,2648,12.0
PERSONALIZATION,4.7,12089,500000,Free,0.0,Everyone,Personalization,2663,27.0
FAMILY,4.6,20267,1000000,Free,0.0,Everyone,Educational;Education,2650,46.0
FAMILY,4.6,47,5000,Free,0.0,Everyone,Simulation,2634,3.3
PHOTOGRAPHY,4.1,7479,1000000,Free,0.0,Everyone,Photography,2741,13.0
TRAVEL_AND_LOCAL,4.5,289,10000,Free,0.0,Everyone,Travel & Local,2775,9.8
AUTO_AND_VEHICLES,4.3,38846,1000000,Free,0.0,Everyone,Auto & Vehicles,2638,8.6
GAME,4.5,501,10000,Free,0.0,Teen,Casino,2640,65.0
GAME,4.3,45558,5000000,Free,0.0,Everyone 10+,Action,2703,53.0
GAME,4.2,109263,1000000,Free,0.0,Teen,Action,2656,38.0
TRAVEL_AND_LOCAL,3.2,58,5000,Free,0.0,Everyone,Travel & Local,3154,0.017578125
PHOTOGRAPHY,4.3,811714,50000000,Free,0.0,Everyone,Photography,2633,50.0
MEDICAL,4.5,2951,50000,Free,0.0,Everyone,Medical,2655,16.0
VIDEO_PLAYERS,3.8,165723,10000000,Free,0.0,Everyone,Video Players & Editors,2631,1.6
PHOTOGRAPHY,4.1,88,10000,Free,0.0,Everyone,Photography,2940,7.7
FINANCE,4.7,175,1000,Free,0.0,Everyone,Finance,2684,12.0
FAMILY,3.5,3347,100000,Free,0.0,Everyone,Entertainment,2648,15.0
SOCIAL,4.4,39,5000,Free,0.0,Everyone,Social,2846,11.0
GAME,3.4,29265,1000000,Free,0.0,Everyone,Adventure,3073,17.0
GAME,4.4,22429716,500000000,Free,0.0,Everyone,Casual,2661,74.0
PERSONALIZATION,5.0,1,10,Paid,0.99,Everyone,Personalization,2706,46.0
LIFESTYLE,4.6,17,1000,Free,0.0,Everyone,Lifestyle,2669,19.0
PRODUCTIVITY,4.4,1861309,500000000,Free,0.0,Everyone,Productivity,2634,61.0
SOCIAL,4.4,49580,10000000,Free,0.0,Everyone,Social,2692,4.0
BUSINESS,4.0,282,10000,Free,0.0,Everyone,Business,2634,7.7
MAPS_AND_NAVIGATION,4.9,124,1000,Free,0.0,Everyone,Maps & Navigation,2762,3.4
FAMILY,4.1,182103,5000000,Free,0.0,Teen,Entertainment,2635,6.9
MEDICAL,4.5,410,50000,Free,0.0,Everyone,Medical,2764,60.0
TOOLS,4.5,954,10000,Free,0.0,Teen,Tools,3385,7.6
FAMILY,3.9,38,5000,Free,0.0,Everyone,Entertainment,2751,42.0
FAMILY,4.3,382,10000,Paid,2.99,Everyone,Education;Action & Adventure,3146,15.0
FAMILY,4.0,983,100000,Free,0.0,Everyone,Education,2684,7.2
SHOPPING,4.4,186116,5000000,Free,0.0,Everyone,Shopping,2632,34.0
FINANCE,4.6,3596,100000,Free,0.0,Everyone,Finance,2646,19.0
FAMILY,3.9,3847,1000000,Free,0.0,Everyone,Puzzle,2844,4.3
VIDEO_PLAYERS,3.7,321,50000,Free,0.0,Everyone,Video Players & Editors,3139,1.3
FAMILY,4.4,59843,5000000,Free,0.0,Everyone,Puzzle;Brain Games,2838,20.0
PHOTOGRAPHY,4.3,4865107,100000000,Free,0.0,Everyone,Photography,2629,51.0
DATING,4.1,10,5000,Free,0.0,Everyone,Dating,3110,11.0
TOOLS,4.4,1774,10000,Paid,1.99,Everyone,Tools,2934,4.1
GAME,4.4,1604146,10000000,Free,0.0,Teen,Action,2669,57.0
GAME,4.4,4066980,100000000,Free,0.0,Everyone 10+,Strategy,2660,69.0
PHOTOGRAPHY,4.2,4410,1000000,Free,0.0,Everyone,Photography,2669,4.5
FOOD_AND_DRINK,4.2,10225,1000000,Free,0.0,Everyone,Food & Drink,2629,36.0
MEDICAL,4.2,33,10000,Free,0.0,Everyone,Medical,2725,8.0
BOOKS_AND_REFERENCE,4.8,116507,1000000,Free,0.0,Teen,Books & Reference,2634,5.0
TOOLS,4.3,444,100000,Free,0.0,Everyone,Tools,3017,1.6
COMMUNICATION,4.6,265,10000,Paid,2.99,Everyone,Communication,2841,2.6
WEATHER,4.4,4184,1000000,Free,0.0,Everyone,Weather,2762,10.0
NEWS_AND_MAGAZINES,4.5,171,10000,Free,0.0,Everyone,News & Magazines,2697,4.8
TOOLS,4.2,2925,100000,Free,0.0,Everyone,Tools,2885,16.0
TOOLS,4.3,249,10000,Free,0.0,Everyone,Tools,4453,0.611328125
FAMILY,4.7,54,10000,Free,0.0,Everyone,Entertainment,2688,44.0
FAMILY,4.7,394842,10000000,Free,0.0,Everyone,Casual;Pretend Play,2631,75.0
VIDEO_PLAYERS,4.2,59089,10000000,Free,0.0,Everyone,Video Players & Editors,2632,5.4
FAMILY,4.4,1657,100000,Free,0.0,Everyone,Education;Education,2649,4.9
GAME,4.1,82827,10000000,Free,0.0,Teen,Arcade,2653,20.0
SPORTS,4.5,207,10000,Free,0.0,Everyone,Sports,2895,4.5
PHOTOGRAPHY,3.3,582,100000,Free,0.0,Everyone,Photography,3689,28.0
PERSONALIZATION,3.9,35,5000,Free,0.0,Everyone,Personalization,2665,6.3
PRODUCTIVITY,4.1,370,500000,Free,0.0,Everyone,Productivity,2822,29.0
PERSONALIZATION,4.1,77724,5000000,Free,0.0,Teen,Personalization,2696,7.1
FAMILY,4.2,82005,10000000,Free,0.0,Everyone 10+,Action;Action & Adventure,2915,45.0
BUSINESS,4.0,6,500,Free,0.0,Everyone,Business,2713,3.5
FAMILY,3.6,688,50000,Free,0.0,Everyone,Simulation,3314,26.0
MAPS_AND_NAVIGATION,2.8,1911,100000,Free,0.0,Everyone,Maps & Navigation,2771,20.0
FAMILY,4.6,7420,50000,Paid,4.99,Teen,Role Playing,3994,7.4
LIBRARIES_AND_DEMO,4.3,1465,100000,Free,0.0,Everyone,Libraries & Demo,2657,7.0
PERSONALIZATION,3.0,12,500,Free,0.0,Everyone,Personalization,2697,4.9
FAMILY,4.2,56259,10000000,Free,0.0,Everyone,Casual,2774,23.0
FAMILY,3.2,24,5000,Free,0.0,Everyone,Entertainment,2638,4.8
LIFESTYLE,5.0,12,100,Paid,0.99,Teen,Lifestyle,4224,1.2
GAME,4.1,63680,1000000,Free,0.0,Everyone 10+,Adventure,2694,46.0
TOOLS,4.2,161,5000,Paid,0.99,Everyone,Tools,2784,1.2
MAPS_AND_NAVIGATION,4.5,6,50,Free,0.0,Everyone,Maps & Navigation,2638,2.5
TOOLS,3.9,3043,100000,Free,0.0,Everyone,Tools,3059,7.7
HOUSE_AND_HOME,4.4,6896,500000,Free,0.0,Everyone,House & Home,2970,35.0
TOOLS,3.0,245,10000,Free,0.0,Everyone,Tools,3334,3.5
GAME,4.3,6698,500000,Free,0.0,Everyone 10+,Action,3443,46.0
GAME,3.3,5290,500000,Free,0.0,Everyone,Racing,3956,48.0
FAMILY,4.4,303394,10000000,Free,0.0,Mature 17+,Entertainment,2632,53.0
TRAVEL_AND_LOCAL,4.2,6762,1000000,Free,0.0,Everyone,Travel & Local,3748,8.5
FAMILY,4.1,11788,1000000,Free,0.0,Everyone,Educational;Pretend Play,2990,62.0
FAMILY,4.0,7,500,Free,0.0,Everyone,Education,3043,2.6
BUSINESS,5.0,2,5,Free,0.0,Everyone,Business,3058,3.4
TOOLS,3.5,315,100000,Free,0.0,Everyone,Tools,2797,8.3
FAMILY,4.6,513,10000,Free,0.0,Everyone,Education,3378,1.6
LIFESTYLE,3.1,10006,1000000,Free,0.0,Everyone,Lifestyle,2640,53.0
MEDICAL,5.0,2,100,Free,0.0,Everyone,Medical,2704,11.0
FAMILY,4.7,7,1000,Free,0.0,Everyone,Education,2663,5.4
GAME,4.2,115176,10000000,Free,0.0,Teen,Racing,2681,24.0
BEAUTY,4.5,26834,1000000,Free,0.0,Everyone,Beauty,2642,57.0
TRAVEL_AND_LOCAL,2.5,862,100000,Free,0.0,Everyone,Travel & Local,2747,30.0
FAMILY,4.4,29,5000,Free,0.0,Everyone,Education,2663,5.3
TRAVEL_AND_LOCAL,4.2,35560,5000000,Free,0.0,Everyone,Travel & Local,3391,13.0
FAMILY,4.0,3715,100000,Free,0.0,Everyone,Role Playing,3018,94.0
ART_AND_DESIGN,4.2,117,10000,Free,0.0,Everyone,Art & Design,2646,15.0
FAMILY,4.9,55723,1000000,Free,0.0,Everyone,Entertainment,2692,14.0
FAMILY,4.2,3235,1000000,Free,0.0,Everyone,Educational;Action & Adventure,2676,32.0
FAMILY,3.8,484226,50000000,Free,0.0,Teen,Casual,2681,27.0
FAMILY,4.8,38,1000,Free,0.0,Everyone,Entertainment,2681,6.7
PERSONALIZATION,4.3,111634,5000000,Free,0.0,Everyone,Personalization,4162,13.0
MEDICAL,4.7,10,1000,Free,0.0,Everyone,Medical,2691,4.3
HOUSE_AND_HOME,3.7,2758,500000,Free,0.0,Everyone,House & Home,2671,8.6
GAME,4.5,655145,10000000,Free,0.0,Teen,Arcade,3014,72.0
PRODUCTIVITY,3.8,1205,100000,Free,0.0,Everyone,Productivity,2686,4.3
AUTO_AND_VEHICLES,4.8,116986,5000000,Free,0.0,Everyone,Auto & Vehicles,2633,35.0
TOOLS,3.1,3263,1000000,Free,0.0,Everyone,Tools,3076,3.0
FAMILY,4.3,2419,100000,Free,0.0,Everyone,Puzzle,2757,6.2
GAME,4.4,32496,1000000,Paid,0.99,Teen,Action,2663,99.0
GAME,4.5,461137,10000000,Free,0.0,Everyone,Arcade,2705,60.0
BUSINESS,4.4,128,50000,Free,0.0,Everyone,Business,2670,6.7
FINANCE,4.1,15192,1000000,Free,0.0,Everyone,Finance,2704,38.0
MEDICAL,4.6,717,5000,Paid,5.99,Everyone,Medical,2696,5.4
BUSINESS,4.3,758590,100000000,Free,0.0,Everyone,Business,2633,12.0
HEALTH_AND_FITNESS,4.0,87,10000,Free,0.0,Everyone,Health & Fitness,2638,33.0
SHOPPING,4.3,909204,100000000,Free,0.0,Teen,Shopping,2635,42.0
LIFESTYLE,3.6,853,100000,Free,0.0,Everyone,Lifestyle,2766,34.0
COMICS,4.2,21,5000,Free,0.0,Everyone,Comics,2757,6.7
GAME,4.8,528550,10000000,Free,0.0,Teen,Arcade,2640,73.0
BUSINESS,4.8,6,1000,Free,0.0,Everyone,Business,2628,7.7
DATING,4.4,12633,1000000,Free,0.0,Mature 17+,Dating,2639,29.0
PRODUCTIVITY,5.0,5,100,Free,0.0,Everyone,Productivity,2697,11.0
PRODUCTIVITY,4.4,41418,1000000,Free,0.0,Everyone,Productivity,3232,1.2
FINANCE,4.3,659741,50000000,Free,0.0,Everyone,Finance,2648,47.0
EDUCATION,4.7,314299,10000000,Free,0.0,Everyone,Education,2725,3.3
PERSONALIZATION,4.2,63699,5000000,Free,0.0,Teen,Personalization,3679,2.3
NEWS_AND_MAGAZINES,4.3,117,10000,Free,0.0,Everyone,News & Magazines,3404,5.0
FINANCE,3.5,472,5000,Paid,399.99,Everyone,Finance,3091,0.9423828125
PRODUCTIVITY,1.0,1,100,Free,0.0,Everyone,Productivity,2773,6.6
BEAUTY,4.7,1150,100000,Free,0.0,Everyone,Beauty,2712,9.8
GAME,4.5,5387639,100000000,Free,0.0,Everyone,Racing,2789,53.0
FAMILY,3.7,11748,1000000,Free,0.0,Teen,Casual,3273,36.0
FAMILY,4.0,28,5000,Free,0.0,Everyone,Education,4168,1.5
GAME,4.5,2526,100000,Free,0.0,Everyone,Trivia,2802,22.0
FOOD_AND_DRINK,3.7,3,1000,Free,0.0,Everyone,Food & Drink,2783,27.0
MEDICAL,3.4,18,1000,Free,0.0,Everyone,Medical,2691,45.0
COMICS,4.4,2012,100000,Free,0.0,Everyone,Comics,3149,3.6
FAMILY,4.2,1357,50000,Paid,2.99,Everyone,Educational;Pretend Play,3531,58.0
COMMUNICATION,3.8,21785,1000000,Free,0.0,Everyone,Communication,3718,2.5
TOOLS,5.0,1,10,Free,0.0,Everyone,Tools,2653,3.7
FAMILY,3.8,9513,100000,Free,0.0,Everyone 10+,Strategy,2688,82.0
PHOTOGRAPHY,4.0,157506,10000000,Free,0.0,Everyone,Photography,2703,47.0
TRAVEL_AND_LOCAL,4.2,25726,1000000,Free,0.0,Everyone,Travel & Local,2642,51.0
GAME,5.0,1,10,Free,0.0,Everyone,Racing,2783,24.0
FAMILY,4.5,7881,500000,Free,0.0,Everyone,Education,2721,53.0
SPORTS,4.5,12,1000,Free,0.0,Everyone,Sports,2821,23.0
PHOTOGRAPHY,4.2,44941,1000000,Free,0.0,Everyone,Photography,3285,16.0
FINANCE,4.4,32,1000,Free,0.0,Everyone,Finance,2834,2.3
PARENTING,4.7,107,50000,Free,0.0,Teen,Parenting,2657,98.0
ENTERTAINMENT,3.9,22378,1000000,Free,0.0,Teen,Entertainment,2658,19.0
TOOLS,4.1,1925,100000,Free,0.0,Everyone,Tools,2893,8.3
PERSONALIZATION,4.7,32613,1000000,Free,0.0,Everyone,Personalization,2696,3.2
PERSONALIZATION,4.0,649,100000,Free,0.0,Everyone,Personalization,3123,11.0
FINANCE,4.4,18,10000,Free,0.0,Everyone,Finance,3191,3.4
GAME,3.9,145931,10000000,Free,0.0,Teen,Action,2696,43.0
FAMILY,4.4,37122,1000000,Free,0.0,Everyone,Educational,2682,89.0
